PACK_ID|PACK_REF|PACK NAME EN|PACK NAME FR|PACK LEVEL|CHECK DUR|PACK OBJECTIVES|PACK RESULTS|PACK CONTENT|PACK HOURS|LESSON DURATION|METHODE|CERTIFICATION|PACK HT|PACK TVA|PACK TTC|NA|PTA|M1|M1 NB L|M1 H|M2|M2 NB L|M2 H|M3|M3 NB L|M3 H|M4|M4 NB L|M4 H|M5|M5 NB L|M5 H|M6|M6 NB L|M6 H|M7|M7 NB L|M7 H|GRAM H|OPEN H|EL H|TOTAL H
|||ANGLAIS CONFIRMÉ - TRAVAIL ET PLAISIR |B2|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.||15|1|VISIO|LINGUASKILL|745,00 €|149,00 €|894,00 €|0,5|0,5|B2 - GENERAL VOCABULARY [4]|4|4,00|B2 - I'D LIKE TO SAY ..... (BUSINESS VERSION) [4]|4|4,00|B2 - IN THE FUTURE [4]|4|4,00|||0,00|||0,00|||0,00|||0,00||2,00||15,0
|||ANGLAIS CONFIRMÉ - COMMUNICATION EFFICACE|B2|OK|Être plus professionnel dans ses communications écrites et orales. Réduire, voire éliminer les incompréhensions ou quiproquos.|Meilleure formulation. Acquisition d'un vocabulaire plus riche et plus précis.||15|1|VISIO|LINGUASKILL|745,00 €|149,00 €|894,00 €|0,5|0,5|B2 - RESOLVING ARGUEMENTS [3]|3|3,00|B2 - WORK VOCABULARY [4]|4|4,00|B2 - BUSINESS WRITING [4]|4|4,00|||0,00|||0,00|||0,00|||0,00|1,00|2,00||15,0
|||ANGLAIS CONFIRMÉ - PRÉPARATION DE MA CERTIFICATION|B2|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Se mettre dans les meilleures dispositions pour le passage de la certification, grâce à une simulation et aux explications du formateur. Prétendre à obtenir un meilleur score.|Passage d'un test blanc  Analyse des résultats par un formateur. Formation, explication des points faibles 3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|VISIO + EL|LINGUASKILL|780,00 €|156,00 €|936,00 €|0,5|0,5|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00||14,00||15,0
|||ANGLAIS CONFIRMÉ - SITUATIONS PROFESSIONNELLES|B2|OK|Devenir irréprochable dans ses relations professionnelles.|Acquérir la maîtrise d'un ou deux sujets professionnels au choix|3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|VISIO + EL|LINGUASKILL|780,00 €|156,00 €|936,00 €|0,5|0,5|B2 - BUSINESS WRITING [4]|4|4,00|B1/B2 - Giving Presentations [3]|3|3,00|B2 - RESOLVING ARGUEMENTS [3]|3|3,00|||0,00|||0,00|||0,00|||0,00|2,00|2,00||15,0
|||ANGLAIS CONFIRMÉ - LA VIE DE TOUS LES JOURS|B2|OK|Évoluer vers des discussions intégrant des sujets complexes.|Apprendre l'anglais de façon concrète en se basant sur des situations quotidiennes.|3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|VISIO + EL|LINGUASKILL|780,00 €|156,00 €|936,00 €|0,5|0,5|B2 - GOING TO THE... [4]|4|4,00|B2 - ME AND YOU [3]|3|3,00|B2 - MORE VOCABULARY [4]|4|4,00|||0,00|||0,00|||0,00|||0,00||3,00||15,0
|||ANGLAIS CONFIRMÉ - TRAVAIL ET PLAISIR |B2|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.|3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|VISIO + EL|LINGUASKILL|780,00 €|156,00 €|936,00 €|0,5|0,5|B2 - GENERAL VOCABULARY [4]|4|4,00|B2 - I'D LIKE TO SAY ..... (BUSINESS VERSION) [4]|4|4,00|B2 - IN THE FUTURE [4]|4|4,00|||0,00|||0,00|||0,00|||0,00||2,00||15,0
|||ANGLAIS CONFIRMÉ - COMMUNICATION EFFICACE|B2|OK|Être plus professionnel dans ses communications écrites et orales. Réduire, voire éliminer les incompréhensions ou quiproquos.|Meilleure formulation. Acquisition d'un vocabulaire plus riche et plus précis.|3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|VISIO + EL|LINGUASKILL|780,00 €|156,00 €|936,00 €|0,5|0,5|B2 - RESOLVING ARGUEMENTS [3]|3|3,00|B2 - WORK VOCABULARY [4]|4|4,00|B2 - BUSINESS WRITING [4]|4|4,00|||0,00|||0,00|||0,00|||0,00|1,00|2,00||15,0
|||ANGLAIS CONFIRMÉ - PRÉPARATION DE MA CERTIFICATION|B2|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Vous préparer au mieux au passage de la certification grace à une simulation Prétendre à obtenir un meilleur score.|Passage d'un test blanc et visualisation des résultats 3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|ELEARNING|LINGUASKILL|130,00 €|26,00 €|156,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||15,00|15,0
|||ANGLAIS CONFIRMÉ - SITUATIONS PROFESSIONNELLES|B2|OK|Devenir irréprochable dans ses relations professionnelles.|Acquérir la maîtrise d'un ou deux sujets professionnels au choix|3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|ELEARNING|LINGUASKILL|130,00 €|26,00 €|156,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||15,00|15,0
|||ANGLAIS CONFIRMÉ - LA VIE DE TOUS LES JOURS|B2|OK|Évoluer vers des discussions intégrant des sujets complexes.|Apprendre l'anglais de façon concrète en se basant sur des situations quotidiennes.|3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|ELEARNING|LINGUASKILL|130,00 €|26,00 €|156,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||15,00|15,0
|||ANGLAIS CONFIRMÉ - TRAVAIL ET PLAISIR |B2|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.|3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|ELEARNING|LINGUASKILL|130,00 €|26,00 €|156,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||15,00|15,0
|||ANGLAIS CONFIRMÉ - ACTUALITÉ ET INTÉRÊT|B2|OK|Se former en se focalisant sur des sujets appréciés pour que l'apprentissage soit synonyme de plaisir.|Garder la pratique de la langue et le maintien d'un niveau.|3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|ELEARNING|LINGUASKILL|130,00 €|26,00 €|156,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||15,00|15,0
|||ANGLAIS AVANCÉ - PRÉPARATION DE MA CERTIFICATION|C1|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Se mettre dans les meilleures dispositions pour le passage de la certification, grâce à une simulation et aux explications du formateur. Prétendre à obtenir un meilleur score.|Passage d'un test blanc  Analyse des résultats par un formateur. Formation, explication des points faibles|15|1|VISIO|LINGUASKILL|745,00 €|149,00 €|894,00 €|0,5|0,5|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00||14,00||15,0
|||ANGLAIS AVANCÉ - SITUATIONS PROFESSIONNELLES|C1|OK|Devenir irréprochable dans ses relations professionnelles.|Acquérir la maîtrise d'un ou deux sujets professionnels au choix||15|1|VISIO|LINGUASKILL|745,00 €|149,00 €|894,00 €|0,5|0,5|C1/C2 - WORKING TOGETHER [4]|4|4,00|C1/C2 - WRITE THIS DOWN [4]|4|4,00|C1/C2 - BUSINESS TALK [4]|4|4,00|||0,00|||0,00|||0,00|||0,00||2,00||15,0
|||ANGLAIS AVANCÉ - LA VIE DE TOUS LES JOURS|C1|OK|Évoluer vers des discussions intégrant des sujets complexes.|Apprendre l'anglais de façon concrète en se basant sur des situations quotidiennes.||15|1|VISIO|LINGUASKILL|745,00 €|149,00 €|894,00 €|0,5|0,5|C1/C2 - DESCRIBE IT [4]|4|4,00|C1/C2 - GOING TO THE .... [4]|4|4,00|C1/C2 - MORE VOCABULARY [4]|4|4,00|||0,00|||0,00|||0,00|||0,00||2,00||15,0
|||ANGLAIS AVANCÉ - TRAVAIL ET PLAISIR |C1|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.||15|1|VISIO|LINGUASKILL|745,00 €|149,00 €|894,00 €|0,5|0,5|C1/C2 - WORK LIFE BALANCE [3]|3|3,00|B2 - LIFE ONLINE [4]|4|4,00|C1/C2 - ENTREPRENEUR [5]|5|5,00|||0,00|||0,00|||0,00|||0,00||2,00||15,0
|||ANGLAIS AVANCÉ - COMMUNICATION EFFICACE|C1|OK|Être plus professionnel dans ses communications écrites et orales. Réduire, voire éliminer les incompréhensions ou quiproquos.|Meilleure formulation. Acquisition d'un vocabulaire plus riche et plus précis.||15|1|VISIO|LINGUASKILL|745,00 €|149,00 €|894,00 €|0,5|0,5|C1/C2 - WORKING TOGETHER [4]|4|4,00|C1/C2 - WRITE THIS DOWN [4]|4|4,00|C1/C2 - DESCRIBE IT [4]|4|4,00|||0,00|||0,00|||0,00|||0,00||2,00||15,0
|||ANGLAIS AVANCÉ - PRÉPARATION DE MA CERTIFICATION|C1|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Se mettre dans les meilleures dispositions pour le passage de la certification, grâce à une simulation et aux explications du formateur. Prétendre à obtenir un meilleur score.|Passage d'un test blanc  Analyse des résultats par un formateur. Formation, explication des points faibles 3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|VISIO + EL|LINGUASKILL|780,00 €|156,00 €|936,00 €|0,5|0,5|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00||14,00||15,0
|||ANGLAIS AVANCÉ - SITUATIONS PROFESSIONNELLES|C1|OK|Devenir irréprochable dans ses relations professionnelles.|Acquérir la maîtrise d'un ou deux sujets professionnels au choix|3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|VISIO + EL|LINGUASKILL|780,00 €|156,00 €|936,00 €|0,5|0,5|C1/C2 - WORKING TOGETHER [4]|4|4,00|C1/C2 - WRITE THIS DOWN [4]|4|4,00|C1/C2 - BUSINESS TALK [4]|4|4,00|||0,00|||0,00|||0,00|||0,00||2,00||15,0
|||ANGLAIS AVANCÉ - LA VIE DE TOUS LES JOURS|C1|OK|Évoluer vers des discussions intégrant des sujets complexes.|Apprendre l'anglais de façon concrète en se basant sur des situations quotidiennes.|3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|VISIO + EL|LINGUASKILL|780,00 €|156,00 €|936,00 €|0,5|0,5|C1/C2 - DESCRIBE IT [4]|4|4,00|C1/C2 - GOING TO THE .... [4]|4|4,00|C1/C2 - MORE VOCABULARY [4]|4|4,00|||0,00|||0,00|||0,00|||0,00||2,00||15,0
|||ANGLAIS AVANCÉ - TRAVAIL ET PLAISIR |C1|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.|3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|VISIO + EL|LINGUASKILL|780,00 €|156,00 €|936,00 €|0,5|0,5|C1/C2 - WORK LIFE BALANCE [3]|3|3,00|B2 - LIFE ONLINE [4]|4|4,00|C1/C2 - ENTREPRENEUR [5]|5|5,00|||0,00|||0,00|||0,00|||0,00||2,00||15,0
|||ANGLAIS AVANCÉ - COMMUNICATION EFFICACE|C1|OK|Être plus professionnel dans ses communications écrites et orales. Réduire, voire éliminer les incompréhensions ou quiproquos.|Meilleure formulation. Acquisition d'un vocabulaire plus riche et plus précis.|3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|VISIO + EL|LINGUASKILL|780,00 €|156,00 €|936,00 €|0,5|0,5|C1/C2 - WORKING TOGETHER [4]|4|4,00|C1/C2 - WRITE THIS DOWN [4]|4|4,00|C1/C2 - DESCRIBE IT [4]|4|4,00|||0,00|||0,00|||0,00|||0,00||2,00||15,0
|||ANGLAIS AVANCÉ - PRÉPARATION DE MA CERTIFICATION|C1|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Vous préparer au mieux au passage de la certification grace à une simulation Prétendre à obtenir un meilleur score.|Passage d'un test blanc et visualisation des résultats 3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|ELEARNING|LINGUASKILL|130,00 €|26,00 €|156,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||15,00|15,0
|||ANGLAIS AVANCÉ - SITUATIONS PROFESSIONNELLES|C1|OK|Devenir irréprochable dans ses relations professionnelles.|Acquérir la maîtrise d'un ou deux sujets professionnels au choix|3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|ELEARNING|LINGUASKILL|130,00 €|26,00 €|156,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||15,00|15,0
|||ANGLAIS AVANCÉ - LA VIE DE TOUS LES JOURS|C1|OK|Évoluer vers des discussions intégrant des sujets complexes.|Apprendre l'anglais de façon concrète en se basant sur des situations quotidiennes.|3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|ELEARNING|LINGUASKILL|130,00 €|26,00 €|156,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||15,00|15,0
|||ANGLAIS AVANCÉ - TRAVAIL ET PLAISIR |C1|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.|3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|ELEARNING|LINGUASKILL|130,00 €|26,00 €|156,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||15,00|15,0
|||ANGLAIS AVANCÉ - ACTUALITÉ ET INTÉRÊT|C1|OK|Se former en se focalisant sur des sujets appréciés pour que l'apprentissage soit synonyme de plaisir.|Garder la pratique de la langue et le maintien d'un niveau.|3 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|15|1|ELEARNING|LINGUASKILL|130,00 €|26,00 €|156,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||15,00|15,0
|||ANGLAIS DÉBUTANT -  PRÉPARATION DE MA CERTIFICATION|A1/A2|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Se mettre dans les meilleures dispositions pour le passage de la certification, grâce à une simulation et aux explications du formateur. Prétendre à obtenir un meilleur score.|Passage d'un test blanc  Analyse des résultats par un formateur. Formation, explication des points faibles|20|1|VISIO|LINGUASKILL|970,00 €|194,00 €|1 164,00 €|0,5|0,5|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00||19,00||20,0
|||ANGLAIS DÉBUTANT - APPRENDRE OU REVOIR LES BASES|A1/A2|OK|Travailler la grammaire.|Notre plan de cours d'anglais élémentaire, y compris le présent continu, les prépositions de lieu, demandant des directions, des parties du corps, le vocabulaire de la nourriture, le vocabulaire du transport, quelques-unes / n'importe lesquelles, et formant des questions.||20|1|VISIO|LINGUASKILL|970,00 €|194,00 €|1 164,00 €|0,5|0,5|A1/A2 - GETTING THERE [3]|3|3,00|A1/A2 - EVERYDAY SITUATIONS [4]|4|4,00|A1/A2 - GOING TO THE ..... [4]|4|4,00|A1/A2 - ALL ABOUT ME [4]|4|4,00|||0,00|||0,00|||0,00|1,00|3,00||20,0
|||ANGLAIS DÉBUTANT - SITUATIONS PROFESSIONNELLES|A1/A2|OK|Se familiariser avec des situations professionnelles.|Être à l'aise sur la pratique de l'anglais par téléphone et en entretien.||20|1|VISIO|LINGUASKILL|970,00 €|194,00 €|1 164,00 €|0,5|0,5|A1/A2 - MY FIRST MEETING IN ENGLISH [4]|4|4,00|A1/A2 - AT WORK [4]|4|4,00|A2 - Attending Meetings and Presentations [5]|5|5,00|A1/A2 - BUSINESS RELATIONSHIPS [4]|4|4,00|||0,00|||0,00|||0,00|1,00|1,00||20,0
|||ANGLAIS DÉBUTANT - LA VIE DE TOUS LES JOURS|A1/A2|OK|Se familiariser avec du vocabulaire et des expressions utiles pour la vie de tous les jours.|Apprendre l'anglais de façon concrète en se basant sur des situations quotidiennes.||20|1|VISIO|LINGUASKILL|970,00 €|194,00 €|1 164,00 €|0,5|0,5|A1/A2 - PEOPLE [3]|3|3,00|A1/A2 - SOCIAL CONVERSATION [4]|4|4,00|A1/A2 - HOLIDAY [4]|4|4,00|A1/A2 - OUT SHOPPING [4]|4|4,00|||0,00|||0,00|||0,00|1,00|3,00||20,0
|||ANGLAIS DÉBUTANT - TRAVAIL ET PLAISIR |A1/A2|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.||20|1|VISIO|LINGUASKILL|970,00 €|194,00 €|1 164,00 €|0,5|0,5|A1/A2 - GETTING THERE [3]|3|3,00|A1/A2 - AT WORK [4]|4|4,00|A2 - Telephoning [5]|5|5,00|A1/A2 - EVERYDAY SITUATIONS [4]|4|4,00|||0,00|||0,00|||0,00|1,00|2,00||20,0
